项目id	SKUid	SKU名称	SKUurl	项目匹配词	SKU关键词	SKU价格	SKU销量	相似度
578	1175729480	七夕礼物果珈智能手环 运动计步器 睡眠健康管理 天空蓝	http://item.jd.com/1175729480.html	运动,睡眠,健康	天空,果珈乐,果珈（Star5）,礼物,七夕,睡眠,Star5,运动,计步器,健康,疯狂,智能手环,管理	299.0	47	0.075
578	1175729481	七夕礼物果珈智能手环 运动计步器 睡眠健康管理 经典黑	http://item.jd.com/1175729481.html	运动,睡眠,健康	果珈乐,果珈（Star5）,礼物,七夕,睡眠,经典,Star5,运动,计步器,健康,智能手环,管理	298.367346939	139	0.075
578	1175799	华为（HUAWEI）荣耀手环（智能健康运动手环 + 蓝牙耳机 +手表计步器 + 微信运动分享）-长腕带经典黑	http://item.jd.com/1175799.html	运动,智能,手环	智能,健康运动,误够,分享,取件,经典,HUAWEI,运动,腕带,蓝牙耳机,微信,手环,手表,计步器,荣耀,华为（HUAWEI）	448.0	59	0.075
578	1176666162	美国mio迈欧 阿尔法LINK凌客 户外运动跑步智能心率手环 蓝牙4.0心率带 黑色 延保一年	http://item.jd.com/1176666162.html	智能,心率,手环	智能,MIO,mio,延保,户外运动,凌客,美国,蓝牙,跑步,迈欧（MIO）,LINK,手环,黑色,迈欧,心率,阿尔法	50.0	5	0.075
578	1178161313	Moer-thing运动智能手环 智能穿戴设备 蓝牙手镯跑步智能仪时尚手环 紫色	http://item.jd.com/1178161313.html	运动,智能,时尚,手环	Moer,智能,设备,穿戴,手镯,运动,蓝牙,thing,跑步,手环,时尚,智能手环,more-thing,more,紫色	398.0	1	0.1
578	1178176125	wisebrave 蓝牙智能运动健康手环 防丢器卡路里消耗 智能手环 计步器 浅蓝色 浅蓝色	http://item.jd.com/1178176125.html	运动,智能,健康手环	智能,卡路里,健康手环,蓝牙,运动,计步器,消耗,智能手环,wisebrave,浅蓝色	378.0	1	0.075
578	1178442924	More-thing穿戴设备智能穿戴运动健康蓝牙手环镯表睡眠监测三色 蓝色	http://item.jd.com/1178442924.html	运动,智能,手环,健康	智能,设备,穿戴,演绎,运动,现代演绎,睡眠监测,现代,thing,镯表,蓝色,手环,健康,蓝牙,More	399.0	1	0.1
578	1179698789	迪威诺（Diweinuo）智能蓝牙手表手机运动智能手环健康计步器腕表穿戴设备手机防丢器 D5纯洁白	http://item.jd.com/1179698789.html	运动,智能,手环,健康	腕表,手环,智能手环,通用,安卓,运动手环,手机,运动,蓝牙手表,健康,纯洁,设备,穿戴,DIWEINUO,迪威诺,智能,DiWatch,Diweinuo,机防,触屏,计步器,手表,D5,苹果	851.333333333	7	0.1
578	1179698790	迪威诺（Diweinuo）智能手表DiWatch蓝牙手机运动腕表手环计步器穿戴设备手机防丢 D5成熟黑	http://item.jd.com/1179698790.html	运动,智能,手环,健康	腕表,手环,智能手环,通用,安卓,成熟,蓝牙,手机,运动,蓝牙手表,健康,设备,穿戴,DIWEINUO,迪威诺,智能,DiWatch,Diweinuo,机防,触屏,计步器,手表,D5,苹果	851.650793651	42	0.1
578	1179698791	迪威诺（Diweinuo）智能蓝牙手表手机运动智能手环健康计步器腕表穿戴设备手机防丢器 D5活泼橙	http://item.jd.com/1179698791.html	运动,智能,健康	智能,设备,穿戴,DIWEINUO,Diweinuo,机防,腕表,手机,运动,计步器,活泼,健康,蓝牙手表,迪威诺,D5,智能手环	638.0	1	0.075
578	1179698792	迪威诺（Diweinuo）智能手表DiWatch蓝牙手机运动腕表手环计步器穿戴设备手机防丢 D5财富黄	http://item.jd.com/1179698792.html	运动,智能,手环,健康	智能,设备,穿戴,DIWEINUO,健康,Diweinuo,机防,腕表,手机,蓝牙,运动,蓝牙手表,手环,手表,智能手环,迪威诺,D5,计步器,财富,DiWatch	798.0	4	0.1
578	1179888508	迪威诺（Diweinuo）智能手表DiWatch蓝牙手机运动腕表手环计步器穿戴设备手机防丢 D6纯洁白	http://item.jd.com/1179888508.html	运动,智能,手环,健康	智能,设备,穿戴,DIWEINUO,健康,Diweinuo,机防,腕表,手机,运动,蓝牙手表,手环,手表,D6,智能手环,迪威诺,蓝牙,纯洁,计步器,DiWatch	848.0	2	0.1
578	1179888509	迪威诺（Diweinuo）智能手表DiWatch蓝牙手机运动腕表手环计步器穿戴设备手机防丢 D6成熟黑	http://item.jd.com/1179888509.html	运动,智能,手环,健康	智能,设备,穿戴,DIWEINUO,成熟,健康,Diweinuo,机防,腕表,手机,运动,蓝牙手表,手环,手表,D6,智能手环,迪威诺,蓝牙,计步器,DiWatch	848.0	7	0.1
578	1179888510	迪威诺（Diweinuo）智能手表DiWatch蓝牙手机运动腕表手环计步器穿戴设备手机防丢 D6青春绿	http://item.jd.com/1179888510.html	运动,智能,手环	智能,设备,穿戴,DIWEINUO,Diweinuo,机防,腕表,手机,运动,计步器,手环,手表,D6,迪威诺,蓝牙,青春,DiWatch	998.0	1	0.075
578	1179888511	DIWEINUO智能手表DiWatch触屏手机腕表运动计步器穿戴式手环苹果安卓通用手机防丢 D6吉祥红	http://item.jd.com/1179888511.html	运动,智能,手环	安卓,智能,穿戴,DIWEINUO,机防,触屏,腕表,手机,运动,计步器,手环,手表,D6,吉祥,通用,苹果,DiWatch	998.0	1	0.075
578	1184760864	Morething适用于手机新款智能蓝牙手环 运动计步器 追踪睡眠健康 手表穿戴设备 黑色	http://item.jd.com/1184760864.html	运动,智能,睡眠,手环,健康	Morething,智能,设备,穿戴,健康,睡眠,蓝牙,手机,thing,运动,计步器,手环,手表,新款,追踪,more-thing,适用,黑色,more	458.0	12	0.125
578	1184760865	Morething适用于手机新款智能蓝牙手环 运动计步器 追踪睡眠健康 手表穿戴设备 灰色	http://item.jd.com/1184760865.html	运动,智能,睡眠,手环,健康	Morething,智能,设备,手环,健康,穿戴,睡眠,蓝牙,手机,thing,运动,灰色,计步器,新款,手表,追踪,more-thing,适用,more	458.0	12	0.125
578	1185273584	CPRIME NEO美国科技/ 能量平衡手环/运动手环腕带/时尚保健手环/高端礼物健康首先 中国红-亮白 均码可裁剪	http://item.jd.com/1185273584.html	时尚,手环,健康	NEO,CPRIME,高端,可裁剪,运动手环,能量,礼物,首先,保健,中国,平衡,美国,均码,时尚,手环,健康,腕带,科技	680.0	5	0.075
578	1185754432	Morething适用于苹果三星小米金属蓝牙手环手镯设备计步器睡眠遥控拍照防丢健康手环 土豪金	http://item.jd.com/1185754432.html	健康手环,手环,睡眠	三星,Morething,设备,土豪,手镯,健康手环,睡眠,拍照,遥控,thing,计步器,金属,手环,适用,more-thing,蓝牙,More,苹果,more	338.967213115	140	0.075
578	1185754433	Morething适用于苹果三星小米金属蓝牙手环手镯设备计步器睡眠遥控拍照防丢健康手环 钛白银	http://item.jd.com/1185754433.html	健康手环,手环,睡眠	三星,Morething,设备,More,手镯,健康手环,睡眠,拍照,遥控,thing,计步器,金属,手环,适用,more-thing,蓝牙,白银,苹果,more	339.333333333	219	0.075
578	1186484139	CPRIME NEO美国科技/ 能量平衡手环/运动手环腕带/时尚保健手环/高端礼物健康首先 中国红-深红 均码可裁剪	http://item.jd.com/1186484139.html	时尚,手环,健康	NEO,CPRIME,深红,可裁剪,运动手环,能量,礼物,高端,保健,首先,中国,平衡,美国,均码,时尚,手环,健康,腕带,科技	680.0	6	0.075
578	1186533254	CPRIME NEO美国科技/ 能量手环/ 专利认证/运动腕带/保健手环/高端礼物健康首先 海灰蓝-银扣 均码可裁剪	http://item.jd.com/1186533254.html	运动,手环,健康	NEO,银扣,高端,认证,可裁剪,科技,能量,礼物,首先,CPRIME,保健,海灰,美国,均码,手环,健康,运动,腕带,专利	680.0	1	0.075
578	1186535990	CPRIME NEO旗舰款/美国科技/ 能量平衡手环/运动腕带/保健手环/高端礼物健康首先 亮黄橙-银扣	http://item.jd.com/1186535990.html	运动,手环,健康	NEO,银扣,高端,能量,礼物,首先,CPRIME,旗舰,保健,平衡,美国,腕带,手环,健康,黄橙,科技,运动	680.0	6	0.075
578	1186541493	CPRIME NEO美国科技/ 能量平衡手环/运动手环腕带/时尚保健手环/高端礼物健康首先 酷黑红-黑扣 均码可裁剪	http://item.jd.com/1186541493.html	时尚,手环,健康	NEO,CPRIME,高端,可裁剪,黑扣,运动手环,能量,礼物,首先,保健,平衡,时尚,均码,手环,健康,腕带,美国,科技	663.0	2	0.075
578	1186554569	CPRIME NEO美国专利/ 能量平衡手环/运动手环腕带/时尚保健手环/高端礼物健康首先 中国红-红黑	http://item.jd.com/1186554569.html	时尚,手环,健康	NEO,CPRIME,高端,运动手环,能量,礼物,首先,保健,中国,时尚,腕带,手环,平衡,健康,美国,专利	680.0	6	0.075
578	1187063577	体记忆超薄环 T9 蓝色 智能手环腕带睡眠运动计步器防水可视支持APP 体记忆T9 蓝色智能手环	http://item.jd.com/1187063577.html	运动,防水,睡眠	蓝色,T9,超薄,APP,防水,睡眠,记忆,腕带,计步器,可视,智能手环,支持,体记忆,运动	999.0	2	0.075
578	1187063578	体记忆超薄环 T9 蓝色 智能手环腕带睡眠运动计步器防水可视支持APP 体记忆T9 黑色智能手环	http://item.jd.com/1187063578.html	运动,防水,睡眠	蓝色,T9,超薄,APP,防水,睡眠,记忆,腕带,计步器,可视,智能手环,支持,黑色,体记忆,运动	999.0	1	0.075
578	1187083570	GOLDART智能蓝牙手表 无线蓝牙手镯腕带腕表 三星苹果红米手机通用车载免提蓝牙耳机 金 玫瑰金	http://item.jd.com/1187083570.html	智能,手环,健康	三星,腕表,手环,遥控,G9,蓝牙,手机,蓝牙手表,健康,蓝牙耳机,免提,设备,穿戴,GOLDART,玫瑰,金属,智能手环,拍照,智能,手镯,腕带,计步器,车载,红米,苹果,无线	399.0	3	0.075
578	1187083571	GOLDART智能蓝牙手表 无线蓝牙手镯腕带腕表 三星苹果红米手机通用车载免提蓝牙耳机 金 靓丽银	http://item.jd.com/1187083571.html	智能,手环,健康	三星,腕表,手环,遥控,G9,蓝牙,手机,蓝牙手表,健康,蓝牙耳机,免提,设备,穿戴,GOLDART,金属,智能手环,拍照,智能,手镯,腕带,计步器,车载,红米,靓丽,苹果,无线	308.5	5	0.075
578	1187240667	果珈 手机智能配件 智能蓝牙手环 运动计步器 追踪睡眠健康 手表穿戴设备 黑色	http://item.jd.com/1187240667.html	运动,智能,睡眠,手环,健康	智能,设备,穿戴,果珈,健康,机智,睡眠,蓝牙,运动,计步器,手环,手表,配件,追踪,黑色	398.333333333	4	0.125
578	1187240668	果珈 手机智能配件 智能蓝牙手环 运动计步器 追踪睡眠健康 手表穿戴设备 银白	http://item.jd.com/1187240668.html	运动,智能,睡眠,手环,健康	银白,智能,设备,穿戴,果珈,健康,机智,睡眠,蓝牙,运动,计步器,手环,手表,配件,追踪	398.0	3	0.125
578	1188109908	果珈 乐跑智能手环 运动计步器 睡眠健康管理 活力橙	http://item.jd.com/1188109908.html	运动,睡眠,健康	果珈,活力,睡眠,运动,计步器,健康,智能手环,管理	279.0	25	0.075
578	1188109909	果珈 乐跑智能手环 运动计步器 睡眠健康管理 柠檬黄	http://item.jd.com/1188109909.html	运动,睡眠,健康	柠檬黄,果珈,睡眠,运动,计步器,健康,智能手环,管理	279.0	50	0.075
578	1188109910	果珈 乐跑智能手环 运动计步器 睡眠健康管理 经典黑	http://item.jd.com/1188109910.html	运动,睡眠,健康	果珈,睡眠,经典,运动,计步器,健康,智能手环,管理	279.0	28	0.075
578	1188109912	果珈 乐跑智能手环 运动计步器 睡眠健康管理 玫瑰红	http://item.jd.com/1188109912.html	运动,睡眠,健康	果珈,睡眠,运动,计步器,健康,智能手环,玫瑰红,管理	279.0	1	0.075
578	1188109913	果珈 乐跑智能手环 运动计步器 睡眠健康管理 樱桃紫	http://item.jd.com/1188109913.html	运动,睡眠,健康	果珈,睡眠,运动,计步器,樱桃,健康,智能手环,管理	279.0	7	0.075
578	1189379688	喜越D5智能手表触屏手机腕表运动计步器穿戴式手环 D5炫酷黑	http://item.jd.com/1189379688.html	运动,智能,手环	智能,穿戴,DIWEINUO,触屏,腕表,手机,运动,计步器,炫酷,手环,手表,D5,喜越	818.5	2	0.075
578	1189379689	DIWEINUO D5智能手表触屏手机腕表运动计步器穿戴式手环 D5欢乐橙	http://item.jd.com/1189379689.html	运动,智能,手环	欢乐,智能,穿戴,DIWEINUO,触屏,腕表,手机,运动,计步器,手环,手表,D5	999.0	1	0.075
578	1189669959	DIWEINUO D6智能手表手机 触屏手机腕表运动计步器穿戴式手环 D6成熟黑	http://item.jd.com/1189669959.html	运动,智能,手环	智能,穿戴,成熟,DIWEINUO,触屏,腕表,手机,运动,计步器,手环,手表手机,D6	0.0	37	0.075
578	1189669960	喜越D6智能手表手机 触屏手机腕表运动计步器穿戴式手环 D6纯洁白	http://item.jd.com/1189669960.html	运动,智能,手环	智能,穿戴,DIWEINUO,触屏,腕表,手机,运动,计步器,手环,手表手机,D6,纯洁,喜越	999.0	1	0.075
578	1189669961	喜越D6智能手表手机 触屏手机腕表运动计步器穿戴式手环 D6吉祥红	http://item.jd.com/1189669961.html	运动,智能,手环	智能,穿戴,DIWEINUO,触屏,腕表,手机,运动,计步器,手环,手表手机,D6,喜越,吉祥	999.0	1	0.075
578	1190546693	Hi-PEEL智能手表Hi999　新款运动商务时尚穿戴式手环腕表手机可打电话设备 大气银	http://item.jd.com/1190546693.html	时尚,智能,运动,手环	打电话,手环,智能,设备,穿戴,PEEL,Hi999,Hi-PEEL,运动,腕表,手机,商务,时尚,Hi,大气,手表,新款	888.0	4	0.1
578	1190546694	Hi-PEEL智能手表Hi999　新款运动商务时尚穿戴式手环腕表手机可打电话设备 高端黑	http://item.jd.com/1190546694.html	时尚,智能,运动,手环	打电话,智能,设备,穿戴,PEEL,Hi999,高端,运动,Hi-PEEL,腕表,手机,商务,时尚,Hi,手环,手表,新款	888.0	4	0.1
578	1190774647	Hi-PEEL智能手表Hi910i　新款休闲时尚穿戴式手环腕表手机可打电话设备 白色 大SIM卡	http://item.jd.com/1190774647.html	时尚,智能,手环	打电话,手环,智能,设备,穿戴,PEEL,新款,Hi-PEEL,腕表,手机,时尚,Hi,白色,SIM卡,手表,Hi910i,休闲	828.0	2	0.075
578	1190774648	Hi-PEEL智能手表Hi910i　新款休闲时尚穿戴式手环腕表手机可打电话设备 白色 小SIM卡	http://item.jd.com/1190774648.html	时尚,智能,手环	打电话,手环,智能,设备,穿戴,PEEL,新款,Hi-PEEL,腕表,手机,时尚,Hi,白色,SIM卡,手表,Hi910i,休闲	828.0	3	0.075
578	1190777668	新款Hi-PEEL智能手表Hi910G　休闲时尚智能穿戴式手环腕表手机　可打电话设备 玫瑰金白表带	http://item.jd.com/1190777668.html	时尚,智能,手环	打电话,智能,设备,新款,PEEL,玫瑰,Hi-PEEL,腕表,手机,时尚,Hi,表带,手环,手表,金白,Hi910G,休闲,穿戴	1314.0	3	0.075
578	1190777669	新款Hi-PEEL智能手表Hi910G　休闲时尚智能穿戴式手环腕表手机　可打电话设备 玫瑰金黑表带	http://item.jd.com/1190777669.html	时尚,智能,手环	打电话,智能,设备,新款,PEEL,玫瑰,Hi-PEEL,金黑,腕表,手机,时尚,Hi,表带,手环,手表,Hi910G,休闲,穿戴	1314.0	1	0.075
578	1192203505	风彩 时尚智能蓝牙4.0手环 无线运动睡眠蓝牙腕带 防水等级IP44 轻松畅游潜水30米 黑色	http://item.jd.com/1192203505.html	智能,防水,睡眠,时尚,手环,运动	轻松,等级,风彩,防水,睡眠,IP44,蓝牙,时尚,智能,无线,手环,畅游,运动,腕带,黑色,潜水	508.090909091	17	0.15
578	1198592778	智能蓝牙手镯腕带手环蓝牙手表接听电话音乐播放手机防盗可插耳机 白色	http://item.jd.com/1198592778.html	音乐,智能,手环	音乐,独家,智能,爱随,手镯,蓝牙手表,蓝牙,手机,智能手环,腕带,计步器,手环,耳机,震动,白色,防盗,接听电话,播放,可插	225.0	4	0.075
578	1198592779	智能蓝牙手镯腕带智能手环蓝牙手表接听电话音乐播放震动手机防盗可插耳机带计步 黑色	http://item.jd.com/1198592779.html	音乐,智能,手环	音乐,独家,智能,爱随,手镯,耳机,接听电话,蓝牙,手机,智能手环,计步,计步器,手环,震动,蓝牙手表,防盗,腕带,黑色,播放,可插	221.666666667	6	0.075
578	1199617156	斯波兰 U9 Watch智能蓝牙手表 手机腕表 手环 WIFI热点 防水 可游泳洗澡 浅蓝色	http://item.jd.com/1199617156.html	智能,防水,手环	WIFI,U9,洗澡,斯波兰（sibolan）,Watch,防水,腕表,手机,热点,波兰,蓝牙手表,sibolan,手环,游泳,智能,浅蓝色	298.0	1	0.075
578	1199617157	斯波兰 U9 Watch智能蓝牙手表 手机腕表 手环 WIFI热点 防水 可游泳洗澡 黑色	http://item.jd.com/1199617157.html	智能,防水,手环	WIFI,U9,洗澡,斯波兰（sibolan）,Watch,防水,腕表,手机,热点,波兰,蓝牙手表,sibolan,手环,游泳,智能,黑色	298.0	1	0.075
578	1200516971	more-thing适用于苹果三星金属蓝牙手环手镯计步器睡眠遥控拍照防丢健康手环手机通用 土豪金	http://item.jd.com/1200516971.html	健康手环,手环,睡眠	三星,手机,适用,土豪,手镯,健康手环,睡眠,拍照,遥控,thing,计步器,金属,手环,蓝牙,More,其他,苹果,more	298.0	17	0.075
578	1200516972	more-thing适用于苹果三星金属蓝牙手环手镯计步器睡眠遥控拍照防丢健康手环手机通用 钛白银	http://item.jd.com/1200516972.html	健康手环,手环,睡眠	三星,手机,适用,拍照,手镯,健康手环,睡眠,白银,遥控,thing,计步器,金属,手环,蓝牙,More,其他,苹果,more	298.0	31	0.075
578	1200653856	Android健康手环 智能睡眠监控运动手环 蓝牙智能健康手环 智能穿戴设备 红色	http://item.jd.com/1200653856.html	智能,健康手环,睡眠	监控,智能,设备,穿戴,红色,运动手环,健康手环,睡眠,蓝牙,其它,Android	0.0	43	0.075
